delta_abs_error,Solvent_Name
-0.6881279945373535,Cyclohexane
-0.6850273609161377,Cyclohexane
-0.6899881362915039,Cyclohexane
-0.6131289005279542,Cyclohexane
-0.4987867881275498,Cyclohexane
-0.3566713333129883,Cyclohexane
-0.2988912582415253,Cyclohexane
-0.337650643547657,Cyclohexane
-0.2898974461248863,Cyclohexane
-0.0311571126236913,n-Propyl acetate
-0.0591337846450897,n-Propyl acetate
-0.0544565380172978,n-Propyl acetate
-0.0172894373153653,n-Propyl acetate
-0.0505280293051935,n-Propyl acetate
-0.0171114582057694,n-Propyl acetate
0.0018111133031617,n-Propyl acetate
0.0156766176223754,n-Propyl acetate
0.0069759488105773,n-Propyl acetate
-0.0314223468303681,n-Propyl acetate
-0.1368815898895264,NMP
0.540064811706543,DMSO
0.5236151218414307,DMSO
0.3238409757614136,DMSO
-0.3527212142944336,DMSO
0.3527212142944336,DMSO
0.4493495225906372,DMSO
0.4859915971755982,DMSO
0.3539708852767944,DMSO
0.211156964302063,DMSO
0.1694045066833495,DMSO
0.0244950056076049,DMSO
0.0985229015350342,DMSO
0.0946366786956787,DMSO
0.1122034788131713,DMSO
0.1168529987335205,DMSO
0.0901618003845214,DMSO
0.1778446435928345,DMSO
0.0877133607864379,Cyclohexane
0.0125603675842285,Cyclohexane
-0.0085367504102914,Cyclohexane
-0.0834659337997437,Cyclohexane
-0.2540021646040178,Cyclohexane
-0.2836768627166748,Cyclohexane
-0.2836768627166748,Cyclohexane
-0.3010329008102417,Cyclohexane
-0.3192017078399658,Cyclohexane
-0.3027687072753906,Cyclohexane
-0.2613386511802672,Cyclohexane
-0.3322320580482483,Cyclohexane
-0.3802858591079712,Cyclohexane
-0.2545093595981598,Cyclohexane
-0.0123869337777195,n-Propyl acetate
-0.0792966379172762,n-Propyl acetate
-0.0945421159267424,n-Propyl acetate
-0.0610138773918151,n-Propyl acetate
-0.0364817380905151,n-Propyl acetate
-0.1152930809184909,n-Propyl acetate
-0.149252139031887,n-Propyl acetate
-0.1545169949531556,n-Propyl acetate
-0.1875420212745666,n-Propyl acetate
-0.2530542612075805,n-Propyl acetate
-0.0611239671707153,Cyclohexane
-0.0742197036743164,Cyclohexane
-0.2010476589202881,Cyclohexane
-0.1672964096069336,Cyclohexane
-0.2922301292419433,Cyclohexane
-0.3088620901107788,Cyclohexane
-0.2624008059501648,Cyclohexane
0.0898196697235107,Cyclohexane
-0.0860795974731444,Cyclohexane
-0.1272319555282592,Cyclohexane
-0.1923246383666992,Cyclohexane
-0.2409992218017578,Cyclohexane
-0.2433029413223266,Cyclohexane
-0.2843124866485595,Cyclohexane
0.1700520217418671,Cyclohexane
0.2367912158370018,Cyclohexane
0.1984949111938476,Cyclohexane
0.1647411733865738,Cyclohexane
0.1244129836559295,Cyclohexane
0.1106032729148864,Cyclohexane
0.1137367486953735,Cyclohexane
0.0384843945503234,Cyclohexane
0.2463507279753685,Cyclohexane
0.3115213384153322,Cyclohexane
0.2831478863954544,Cyclohexane
0.1865815818309784,Cyclohexane
0.138761430978775,Cyclohexane
0.1782668828964233,Cyclohexane
0.0114845215490744,Cyclohexane
-0.0277187593760493,Cyclohexane
-0.0454268149606819,Cyclohexane
-0.1383974573833733,Cyclohexane
-0.1735440009118827,Cyclohexane
-0.1932918361862775,Cyclohexane
-0.0313147114174015,Cyclohexane
0.0300921912430935,Cyclohexane
-0.0468084787994934,Cyclohexane
-0.0405467214788664,Cyclohexane
0.3746998310089112,Cyclohexane
0.2658371222287714,Cyclohexane
0.3712832532008008,Cyclohexane
0.2638879001501522,Cyclohexane
0.2407077249425962,Cyclohexane
0.1774682961100212,Cyclohexane
0.3417890025034404,Cyclohexane
0.3821754557615904,Cyclohexane
0.3524509936548163,Cyclohexane
0.3772073782457338,Cyclohexane
-0.0442997217178344,Ethylene glycol
-0.0559955835342407,Ethylene glycol
-0.1195205450057983,Ethylene glycol
-0.121940553188324,Ethylene glycol
-0.0530255436897277,Ethylene glycol
-0.0104544162750244,Ethylene glycol
-0.0704781413078308,Ethylene glycol
-0.1379944682121276,Ethylene glycol
-0.0511207580566406,Ethylene glycol
-0.1405739486217498,Ethylene glycol
0.0083645582199095,n-Propyl acetate
0.0083645582199096,n-Propyl acetate
0.0094270706176758,n-Propyl acetate
0.0094270706176758,n-Propyl acetate
0.0263799428939819,n-Propyl acetate
0.0263799428939819,n-Propyl acetate
0.0446670055389403,n-Propyl acetate
0.0446670055389404,n-Propyl acetate
-0.0458807945251464,n-Propyl acetate
-0.0458807945251465,n-Propyl acetate
-0.0744524002075195,n-Propyl acetate
-0.0744524002075196,n-Propyl acetate
-0.0538048744201659,n-Propyl acetate
-0.053804874420166,n-Propyl acetate
-0.05205500125885,n-Propyl acetate
-0.0520550012588501,n-Propyl acetate
-0.0823606848716736,n-Propyl acetate
-0.0823606848716735,n-Propyl acetate
-0.005451500415802,n-Propyl acetate
-0.005451500415802,n-Propyl acetate
0.3141754035093479,n-Propyl acetate
0.2546547234792058,n-Propyl acetate
0.2100233040593795,n-Propyl acetate
0.1417328119277953,n-Propyl acetate
0.0140148401260375,n-Propyl acetate
0.0708456039428711,n-Propyl acetate
0.019537091255188,n-Propyl acetate
0.124901533126831,n-Propyl acetate
0.1282016038894653,n-Propyl acetate
-0.1050796524100784,n-Propyl acetate
-0.0914549937576847,n-Propyl acetate
-0.014367157868341,n-Propyl acetate
0.0147904157638549,n-Propyl acetate
-0.0628227612324626,n-Propyl acetate
0.0137507915496826,n-Propyl acetate
-0.015662670135498,n-Propyl acetate
0.000446319580078,n-Propyl acetate
0.0243659019470215,n-Propyl acetate
0.1239566802978515,Ethylene glycol
0.176854133605957,Ethylene glycol
0.2232310771942138,Ethylene glycol
0.2130675315856933,Ethylene glycol
0.1603081226348877,Ethylene glycol
0.089928388595581,Ethylene glycol
0.1338359117507934,Ethylene glycol
0.1676584482192993,Ethylene glycol
0.1016466617584228,Ethylene glycol
0.1989346742630005,Ethylene glycol
-0.0942885875701903,Cyclohexane
0.2671349048614503,Cyclohexane
0.1592614650726318,Cyclohexane
0.1590006351470947,Cyclohexane
0.0833919048309326,Cyclohexane
0.0188903808593747,Cyclohexane
-0.032239776015053,n-Propyl acetate
-0.1192993227557782,n-Propyl acetate
-0.0961492329834641,n-Propyl acetate
-0.0444502384208801,n-Propyl acetate
-0.0059769480294162,n-Propyl acetate
-0.066012420816049,n-Propyl acetate
-0.1044215755515695,n-Propyl acetate
-0.0451289862394332,n-Propyl acetate
-0.0341668128967285,n-Propyl acetate
-0.0643227100372314,n-Propyl acetate
-0.0097434520721435,n-Propyl acetate
-0.008446216583252,n-Propyl acetate
0.0884026288986206,n-Propyl acetate
0.1057093143463134,n-Propyl acetate
0.0977004766464234,n-Propyl acetate
0.1016410589218139,n-Propyl acetate
0.2159191370010376,n-Propyl acetate
0.0927916765213013,n-Propyl acetate
0.2008370757102966,n-Propyl acetate
0.165911316871643,n-Propyl acetate
0.1184757351875304,n-Propyl acetate
0.1611173152923584,n-Propyl acetate
0.1364969276167989,n-Propyl acetate
0.1958903239825656,n-Propyl acetate
0.0838549446538395,n-Propyl acetate
-0.0570184864766828,n-Propyl acetate
-0.0439515709877014,n-Propyl acetate
0.2679275274276734,DMSO
0.2760227918624878,DMSO
0.3495196104049682,DMSO
0.1847987174987793,DMSO
0.1320667266845703,DMSO
0.0815589427947998,DMSO
0.1816092133522033,DMSO
0.1433097720146179,DMSO
0.0719703918519392,NMP
-0.0201393424101084,NMP
-0.2290653471223165,NMP
-0.2452628974676055,NMP
-0.2970250546932221,NMP
-0.2377400472760201,NMP
-0.2580213919281959,NMP
-0.3088556006550789,NMP
-0.2732336074113846,NMP
-0.2876323908567428,DMSO
-0.2190921045839786,DMSO
-0.2423921842128038,DMSO
-0.2721556723117828,DMSO
-0.3274944722652435,DMSO
-0.2136802934110164,DMSO
-0.1885608583688737,DMSO
-0.1472727879881858,DMSO
-0.0872903615236282,DMSO
0.3043600607935948,Ethylene glycol
0.3482466614812985,Ethylene glycol
0.3943174481391907,Ethylene glycol
0.3585297465324402,Ethylene glycol
0.3205967545509339,Ethylene glycol
0.2250383496284485,Ethylene glycol
0.1820425987243651,Ethylene glycol
0.2177879512310029,Ethylene glycol
0.2712086737155914,Ethylene glycol
0.0936216115951538,Ethylene glycol
0.207339346408844,Ethylene glycol
0.1591457724571228,Ethylene glycol
0.2256327271461486,Ethylene glycol
0.3513103127479554,Ethylene glycol
0.3843846991658211,Ethylene glycol
0.2725987583398819,Ethylene glycol
0.2205398380756378,Ethylene glycol
0.2385622411966323,Ethylene glycol
0.2663142681121827,Ethylene glycol
-0.4226407408714291,NMP
-0.2728300094604492,NMP
-0.3207501769065856,NMP
-0.3611170649528503,NMP
-0.3472580909729005,NMP
-0.4090569913387298,NMP
-0.3524312376976013,NMP
-0.3403931260108949,NMP
-0.088264559725494,n-Propyl acetate
-0.1622018725242631,n-Propyl acetate
-0.1194868257214394,n-Propyl acetate
-0.0131043261229804,n-Propyl acetate
0.0729754878340323,n-Propyl acetate
-0.0748488706297803,n-Propyl acetate
-0.0887388628060215,n-Propyl acetate
-0.0424625002896333,n-Propyl acetate
-0.0102449642436065,n-Propyl acetate
0.4711081981658935,Cyclohexane
0.5518066883087158,Cyclohexane
0.4914736747741697,Cyclohexane
0.439788341522217,Cyclohexane
0.3731045722961427,Cyclohexane
0.43478524684906,Cyclohexane
0.4614464044570923,Cyclohexane
0.3698853254318236,Cyclohexane
0.3316528797149658,Cyclohexane
-0.5983530282974243,Cyclohexane
-0.5722165107727051,Cyclohexane
-0.5682815313339233,Cyclohexane
-0.4865354299545288,Cyclohexane
-0.4845510721206665,Cyclohexane
-0.510144114494324,Cyclohexane
-0.5222002267837524,Cyclohexane
-0.4433306455612182,Cyclohexane
-0.4265769720077514,Cyclohexane
-0.3607966899871826,Cyclohexane
-0.3733369112014773,Cyclohexane
-0.2753782272338867,Cyclohexane
-0.2707012891769407,Cyclohexane
-0.1933028697967527,Cyclohexane
-0.2145972251892089,Cyclohexane
-0.073142468929291,Cyclohexane
-0.057912528514862,Cyclohexane
-0.1538149118423462,Cyclohexane
-0.0442907810211181,Cyclohexane
0.0005817413330078,Cyclohexane
0.1263388991355896,Cyclohexane
-0.0560761877019179,DMSO
-0.1456330671859898,DMSO
-0.1279878330818853,DMSO
-0.1180181925783348,DMSO
-0.1290576607653976,DMSO
0.037797212600708,Ethylene glycol
-0.0382039546966553,Ethylene glycol
-0.0369232892990112,Ethylene glycol
0.032260537147522,Ethylene glycol
0.1066275835037232,Ethylene glycol
0.125117838382721,n-Propyl acetate
0.02288019657135,n-Propyl acetate
0.0992173552513123,n-Propyl acetate
0.0846545100212097,n-Propyl acetate
0.0548979043960571,n-Propyl acetate
0.0677686333656311,n-Propyl acetate
0.0238173007965087,n-Propyl acetate
0.039468765258789,n-Propyl acetate
0.0900945067405701,n-Propyl acetate
0.0502239465713501,n-Propyl acetate
0.0486400797963142,n-Propyl acetate
0.0263179913163184,n-Propyl acetate
0.0161113142967224,n-Propyl acetate
0.043086513876915,n-Propyl acetate
0.026242196559906,n-Propyl acetate
0.0138002634048461,n-Propyl acetate
-0.0061404742770472,n-Propyl acetate
-0.1013589070776916,n-Propyl acetate
0.0547497272491455,n-Propyl acetate
0.0460970401763916,n-Propyl acetate
-0.0165944695472716,n-Propyl acetate
0.0266010761260986,n-Propyl acetate
0.0085055828094483,n-Propyl acetate
-0.0815311968326568,n-Propyl acetate
-0.020136922597885,n-Propyl acetate
-0.0121035873889922,n-Propyl acetate
0.0790111944079399,n-Propyl acetate
0.0964196547865868,n-Propyl acetate
-0.0285882278622508,n-Propyl acetate
-0.1578280772708089,n-Propyl acetate
-0.2388122789561749,n-Propyl acetate
-0.1901459097862243,n-Propyl acetate
-0.1112805306911469,n-Propyl acetate
-0.1538433432579041,n-Propyl acetate
-0.1411371529102325,n-Propyl acetate
-0.1603111624717713,n-Propyl acetate
0.2391571402549744,n-Propyl acetate
0.3147305846214295,n-Propyl acetate
0.3518250584602356,n-Propyl acetate
0.1828787922859192,n-Propyl acetate
0.1627760529518128,n-Propyl acetate
0.1425531506538391,n-Propyl acetate
0.0928021669387816,n-Propyl acetate
0.1364994347095489,n-Propyl acetate
0.1438482403755188,n-Propyl acetate
0.1999454067147859,n-Propyl acetate
0.1934191888421056,n-Propyl acetate
0.2742433774805808,n-Propyl acetate
0.2404642040696969,n-Propyl acetate
0.3014278890783006,n-Propyl acetate
0.2696979631777055,n-Propyl acetate
0.2052347660064697,n-Propyl acetate
0.2233001589775086,n-Propyl acetate
0.1322498321533203,n-Propyl acetate
0.095457911491394,n-Propyl acetate
-0.2297217547893524,NMP
-0.2725927829742433,NMP
-0.2105335891246796,NMP
-0.1649106740951538,NMP
-0.2220940291881561,NMP
-0.3063781447708606,NMP
-0.1471571382135153,NMP
-0.1851157769560814,NMP
-0.1835931017994881,NMP
-0.2367376647889614,NMP
0.1391749382019043,Ethylene glycol
0.2345013618469238,Ethylene glycol
0.0559923648834228,Ethylene glycol
0.1218264102935791,Ethylene glycol
0.009810447692871,Ethylene glycol
-0.0054388046264648,Ethylene glycol
0.0660977363586425,Ethylene glycol
0.1236600875854492,Ethylene glycol
0.1979739665985107,Ethylene glycol
0.267397403717041,Ethylene glycol
-0.2651956081390381,Cyclohexane
-0.2497451305389408,Cyclohexane
-0.2960948944091797,Cyclohexane
-0.2928464412689207,Cyclohexane
-0.1959357261657714,Cyclohexane
-0.3566709756851194,Cyclohexane
-0.4989708662033079,Cyclohexane
-0.5223513245582581,Cyclohexane
-0.4646934866905212,Cyclohexane
0.1181859970092773,n-Propyl acetate
0.0618330240249633,n-Propyl acetate
0.0528875589370727,n-Propyl acetate
0.0670734643936157,n-Propyl acetate
0.0960482358932495,n-Propyl acetate
0.0366284847259522,n-Propyl acetate
0.059732437133789,n-Propyl acetate
0.0623246431350708,n-Propyl acetate
0.0490330457687377,n-Propyl acetate
0.0190758109092711,n-Propyl acetate
-0.1396005302667617,NMP
-0.142331063747406,NMP
-0.2385601177811623,NMP
-0.2155086547136306,NMP
-0.2692827954888344,NMP
-0.3276739344000817,NMP
-0.3126878291368485,NMP
-0.2718434380367399,NMP
-0.2501901611685753,NMP
-0.3050838336348534,NMP
-0.269648190587759,DMSO
-0.292048029601574,DMSO
-0.3244702890515327,DMSO
-0.2738509736955166,DMSO
-0.254205908626318,DMSO
-0.2106330990791321,DMSO
-0.228024423122406,DMSO
-0.2033891081809997,NMP
-0.2222037166357041,NMP
-0.2693696860224009,NMP
0.0035013705492019,NMP
-0.1182617172598838,NMP
-0.1162237636744976,NMP
-0.0308675467967987,NMP
0.0266661643981934,n-Propyl acetate
0.0025925636291503,n-Propyl acetate
-0.0074973106384277,n-Propyl acetate
0.0246633291244506,n-Propyl acetate
0.0468033552169799,n-Propyl acetate
0.0087752342224121,n-Propyl acetate
0.0221551656723023,n-Propyl acetate
-0.0027451515197754,n-Propyl acetate
0.0458488464355468,n-Propyl acetate
-0.7613223195075989,Cyclohexane
-0.6115880012512209,Cyclohexane
-0.5431154370307922,Cyclohexane
-0.5668923258781433,Cyclohexane
-0.3763693571090698,Cyclohexane
-0.2418274879455566,Cyclohexane
-0.2473626732826233,Cyclohexane
-0.1324937343597412,Cyclohexane
-0.1062654256820678,Cyclohexane
-0.0729897022247314,Cyclohexane
-0.5491346120834351,NMP
-0.4739629030227661,NMP
-0.503976285457611,NMP
-0.4992799758911129,NMP
-0.4503095149993896,NMP
-0.4812766313552856,NMP
-0.4508624970912934,NMP
-0.4512855112552643,NMP
-0.4662601351737976,NMP
0.0884099006652832,Cyclohexane
0.0840091705322266,Cyclohexane
0.1492660045623778,Cyclohexane
0.2964768409729004,Cyclohexane
0.1176989078521729,Cyclohexane
-0.0390996932983399,Cyclohexane
-0.069843053817749,Cyclohexane
-0.0345363616943359,Cyclohexane
0.064828872680664,Cyclohexane
0.2997131943702698,DMSO
0.2090504201313192,DMSO
0.1196038126945495,DMSO
0.0546468496322631,DMSO
0.1192933320999146,DMSO
-0.001695841550827,DMSO
-0.0745476484298706,DMSO
-0.329490065574646,Ethylene glycol
-0.2375136148608946,Ethylene glycol
-0.0920087398208231,Ethylene glycol
0.0208793940372485,Ethylene glycol
0.0994073152542115,Ethylene glycol
0.3821013489711605,NMP
0.4675872586667537,NMP
0.3784450516104698,NMP
0.3699971139431001,NMP
0.4272298216819762,NMP
0.0824580192565918,Ethylene glycol
0.0463237762451171,Ethylene glycol
-0.06451416015625,Ethylene glycol
-0.2341489791870117,Ethylene glycol
-0.3684186935424804,Ethylene glycol
0.1919879913330078,Ethylene glycol
0.1223616600036621,Ethylene glycol
0.1636664867401123,Ethylene glycol
0.2061396837234497,Ethylene glycol
0.2823437452316285,Ethylene glycol
-0.5455104112625122,DMSO
-0.6285878419876099,DMSO
-0.5283997058868408,DMSO
-0.3902292251586913,DMSO
-0.3495124578475953,DMSO
-0.4972112178802491,DMSO
-0.4533599615097046,DMSO
-0.2845159769058227,DMSO
-0.3747788667678833,DMSO
0.3284848928451538,n-Propyl acetate
0.2339804172515869,n-Propyl acetate
0.2022846937179566,n-Propyl acetate
0.1452759231700709,n-Propyl acetate
0.1422108613271585,n-Propyl acetate
0.1181415319442748,n-Propyl acetate
0.0790313482284545,n-Propyl acetate
0.1101307868957519,n-Propyl acetate
0.02834061250554,n-Propyl acetate
0.1764644384384155,n-Propyl acetate
0.1735633611679077,n-Propyl acetate
0.1245037317276001,n-Propyl acetate
0.1386200189590454,n-Propyl acetate
0.1188091635704041,n-Propyl acetate
0.1405099034309387,n-Propyl acetate
0.1620926856994629,n-Propyl acetate
0.1081977486610412,n-Propyl acetate
0.0981093347072601,n-Propyl acetate
0.1527247726917266,n-Propyl acetate
-0.0271582156419754,NMP
0.0405692309141159,NMP
-0.0486020967364311,NMP
-0.047668769955635,NMP
-0.0225599482655526,NMP
0.0649068504571915,NMP
0.0477240979671477,NMP
0.0264964997768401,NMP
0.0578315630555152,NMP
0.0741604325104894,NMP
0.1265577673912049,NMP
-0.2204429507255554,DMSO
-0.2185986638069152,DMSO
-0.24318528175354,DMSO
-0.3471609279513359,DMSO
-0.3365140296518802,DMSO
-0.2946771904826164,DMSO
-0.3094513714313507,DMSO
-0.3628387749195099,DMSO
-0.4257754758000375,DMSO
-0.0252222120761871,NMP
-0.0528051853179931,NMP
-0.0466760993003845,NMP
-0.0324194133281707,NMP
-0.0439113229513168,NMP
-0.1295337602496147,NMP
0.0232446081936358,NMP
0.033041825518012,NMP
0.0792245250195264,NMP
0.0515551827847957,NMP
-0.6082315444946289,DMSO
-0.608231544494629,DMSO
-0.5500833094120026,DMSO
-0.5500833094120026,DMSO
-0.5359156131744385,DMSO
-0.5359156131744385,DMSO
-0.5775181762874126,DMSO
-0.5775181762874128,DMSO
-0.521538320928812,DMSO
-0.521538320928812,DMSO
-0.4300684705376625,DMSO
-0.4300684705376626,DMSO
-0.3429790139198302,DMSO
-0.3429790139198304,DMSO
-0.3119160085916519,DMSO
-0.3119160085916519,DMSO
-0.6379033588638845,DMSO
-0.5918847079346605,DMSO
-0.2999453543737773,DMSO
-0.2471123100643031,DMSO
-0.1868660054048797,DMSO
-0.1131715606397589,DMSO
-0.1671972184991345,DMSO
-0.5310739278793335,Ethylene glycol
-0.5679444670677185,Ethylene glycol
-0.5368936955928802,Ethylene glycol
-0.5205477178096771,Ethylene glycol
-0.3065871596336365,Ethylene glycol
-0.2786117196083069,Ethylene glycol
-0.3513108193874359,Ethylene glycol
-0.3037166595458985,Cyclohexane
-0.0465593338012695,Cyclohexane
-0.0473556518554686,Cyclohexane
-0.0820803642272949,Cyclohexane
-0.0883693695068359,Cyclohexane
0.3766403794288636,Ethylene glycol
0.3530103564262391,Ethylene glycol
0.3404756784439087,Ethylene glycol
0.2296160459518433,Ethylene glycol
0.3174986541271209,Ethylene glycol
0.3608269095420837,Ethylene glycol
0.3870859891176224,Ethylene glycol
0.3440896272659303,Ethylene glycol
0.2747265547513962,Ethylene glycol
0.1761423647403717,Ethylene glycol
0.0752120018005371,Ethylene glycol
0.182774782180786,Ethylene glycol
0.1472203731536865,Ethylene glycol
0.187864065170288,Ethylene glycol
0.254957914352417,Ethylene glycol
-0.0872051119804382,Ethylene glycol
-0.058885633945465,Ethylene glycol
-0.0039811730384826,Ethylene glycol
0.0523614287376403,Ethylene glycol
-0.0150156915187835,Ethylene glycol
-0.0716474056243895,Ethylene glycol
-0.1574882268905639,Ethylene glycol
-0.1688496023416519,Ethylene glycol
-0.139466255903244,Ethylene glycol
-0.069670170545578,Ethylene glycol
0.354339748620987,Cyclohexane
0.3528173186534417,Cyclohexane
-0.0154219786837786,Cyclohexane
-0.1804554712242554,Cyclohexane
-0.3480738997459411,Cyclohexane
-0.3249545693397522,Cyclohexane
-0.5132551193237305,Cyclohexane
-0.3112542629241944,Cyclohexane
-0.2310755252838134,Cyclohexane
-0.264397144317627,Cyclohexane
-0.3769187927246094,Cyclohexane
-0.4284048080444336,Cyclohexane
-0.2940855026245118,Cyclohexane
-0.3608613014221191,Cyclohexane
-0.094055041672493,Cyclohexane
0.1645930315798578,Cyclohexane
0.4571816928041055,Cyclohexane
0.5167675018310547,Cyclohexane
0.4307557344436646,Cyclohexane
0.4368605613708497,Cyclohexane
0.2583284378051758,NMP
0.2341530323028564,NMP
0.213897705078125,NMP
0.2163954973220825,NMP
0.2299047708511353,NMP
0.2205053567886352,NMP
0.0995390415191651,NMP
0.1106717586517334,NMP
0.037115454673767,NMP
0.052831768989563,NMP
0.0793725252151489,NMP
-0.4722481966018677,DMSO
-0.5353915691375732,DMSO
-0.648616909980774,DMSO
-0.5427654981613159,DMSO
-0.4171094894409179,DMSO
-0.3113569021224975,DMSO
-0.132544994354248,DMSO
-0.1950383186340332,DMSO
-0.2198331356048584,DMSO
-0.4563822746276856,DMSO
-0.443520188331604,DMSO
-0.5722646713256837,DMSO
-0.505194902420044,DMSO
-0.4513640403747559,DMSO
-0.3345804810523987,DMSO
-0.3285678625106812,DMSO
-0.6608631014823914,NMP
-0.7192785739898682,NMP
-0.6610441207885742,NMP
-0.631021946668625,NMP
-0.7282205208549367,NMP
-0.5775437913757882,NMP
-0.5273435033115177,NMP
-0.5236566591953832,NMP
-0.3946138939790513,NMP
-0.3713158322855598,NMP
0.1327388930229425,Ethylene glycol
-0.0109859999448121,Ethylene glycol
-0.1238870093093292,Ethylene glycol
0.102460051239511,Ethylene glycol
0.0422638578983348,Ethylene glycol
-0.1460106772391993,Ethylene glycol
-0.1156125278387621,Ethylene glycol
-0.1423882134331586,Ethylene glycol
-0.1563979071268968,Ethylene glycol
-0.0943123041507072,Ethylene glycol
0.1609823703765869,n-Propyl acetate
0.1224517822265625,n-Propyl acetate
0.1460654735565186,n-Propyl acetate
0.1430048942565918,n-Propyl acetate
0.1746263504028321,n-Propyl acetate
0.2127577066421509,n-Propyl acetate
0.2018523216247559,n-Propyl acetate
0.1536122560501099,n-Propyl acetate
0.1013673543930053,n-Propyl acetate
0.189920425415039,n-Propyl acetate
0.1874954700469971,n-Propyl acetate
0.1026206016540527,n-Propyl acetate
0.1598346233367919,n-Propyl acetate
0.1617212295532226,n-Propyl acetate
0.2152451276779174,n-Propyl acetate
0.1442814850583902,n-Propyl acetate
0.1346733937290626,n-Propyl acetate
0.0503168351995855,n-Propyl acetate
-0.2200530373032566,Ethylene glycol
-0.1105413862630735,Ethylene glycol
0.1650979518890381,Ethylene glycol
0.1806991100311278,Ethylene glycol
0.0589470863342284,Ethylene glycol
0.3373444532142905,n-Propyl acetate
0.205701889943366,n-Propyl acetate
0.0821966787041361,n-Propyl acetate
0.0694394474129232,n-Propyl acetate
-0.1539421276495161,n-Propyl acetate
0.0779961680293745,n-Propyl acetate
0.020862917715822,n-Propyl acetate
-0.0603033621429404,n-Propyl acetate
-0.0194599594770397,n-Propyl acetate
-0.0394353226884384,n-Propyl acetate
-0.0429861405197651,n-Propyl acetate
-0.1006092474244452,n-Propyl acetate
-0.0919063456431622,n-Propyl acetate
-0.1346787810325623,n-Propyl acetate
-0.1122002601623534,NMP
-0.0969102382659912,NMP
-0.1143359541893005,NMP
-0.1299955248832703,NMP
-0.2136768698692321,NMP
-0.2188079953193665,NMP
-0.268015742301941,NMP
-0.1658056378364563,NMP
-0.1442329287528992,NMP
-0.0882840156555175,NMP
0.0238179266452789,NMP
0.0522085428237915,NMP
0.0522085428237915,NMP
0.0522085428237915,NMP
0.0522085428237915,NMP
0.0522085428237915,NMP
0.0522085428237915,NMP
0.0470223724842071,NMP
0.0470223724842071,NMP
0.0470223724842071,NMP
0.0470223724842072,NMP
0.0470223724842072,NMP
0.0470223724842072,NMP
0.0028631091117858,DMSO
-0.1270585656166079,DMSO
-0.2925858497619631,DMSO
-0.1341657042503357,DMSO
-0.0719454884529113,DMSO
-0.0571970343589782,DMSO
0.0302083492279052,DMSO
0.0302083492279052,DMSO
0.0302083492279052,DMSO
0.0302083492279053,DMSO
0.0302083492279053,DMSO
0.0302083492279052,DMSO
-0.0302083492279052,DMSO
-0.046339526772499,DMSO
0.1232262906441197,DMSO
0.217936098575592,DMSO
0.1876994357192507,DMSO
0.1694115204311244,DMSO
0.0634094504323183,DMSO
0.0811003670096398,DMSO
-0.0244322732653397,DMSO
-0.2120524048805237,NMP
-0.1209803819656372,NMP
-0.1466177105903625,NMP
-0.1147745847702025,NMP
-0.0757843255996704,NMP
-0.1087712049484253,NMP
-0.1031560897827149,NMP
-0.1211119890213012,NMP
-0.174595832824707,NMP
-0.174008309841156,NMP
-0.0879353880882263,NMP
-0.0718306899070739,NMP
-0.0048410892486572,NMP
-0.0229421257972717,NMP
-0.0782744586467743,NMP
-0.066747635602951,NMP
-0.0574272572994232,NMP
-0.1229465007781982,NMP
-0.1577353775501252,NMP
-0.1362584680318833,NMP
-0.1546337753534317,NMP
-0.1146556437015534,NMP
-0.1146556437015534,NMP
-0.2286615371704101,DMSO
-0.2236274480819703,DMSO
-0.3392044901847839,DMSO
-0.1689558625221252,DMSO
-0.1662627458572388,DMSO
-0.2101224660873412,DMSO
-0.2669781148433686,DMSO
-0.2808812856674194,DMSO
-0.2616806030273438,DMSO
-0.2502716481685639,DMSO
-0.2580171525478363,DMSO
-0.1906258165836334,DMSO
-0.1906258165836334,DMSO
-0.1981420516967773,Cyclohexane
-0.1608533859252929,Cyclohexane
-0.1401648521423339,Cyclohexane
-0.1245737075805664,Cyclohexane
-0.2351310253143311,Cyclohexane
-0.08982515335083,Cyclohexane
-0.2198848724365235,Cyclohexane
-0.2168653011322022,Cyclohexane
-0.0940256714820862,DMSO
-0.0879618525505065,DMSO
-0.0979404449462891,DMSO
-0.024509310722351,DMSO
-0.0245093107223511,DMSO
-0.1104916930198669,DMSO
-0.1232156157493591,DMSO
0.0063088536262511,DMSO
0.0080052614212035,DMSO
-0.0450666546821594,DMSO
-0.0330114364624024,DMSO
0.0222077369689941,Ethylene glycol
-0.0994287729263305,Ethylene glycol
-0.0839661359786987,Ethylene glycol
-0.0760812759399414,Ethylene glycol
-7.164478302001953e-05,Ethylene glycol
0.1633589267730713,DMSO
0.1633589267730713,DMSO
0.0477366447448731,DMSO
0.047736644744873,DMSO
0.1048119068145752,DMSO
0.1048119068145752,DMSO
0.0356202125549316,DMSO
0.0356202125549315,DMSO
-0.0334194302558898,DMSO
-0.0334194302558898,DMSO
0.521819829940796,Ethylene glycol
0.4503083229064941,Ethylene glycol
0.4859727941294509,Ethylene glycol
0.4125186204910279,Ethylene glycol
0.3979654312133789,Ethylene glycol
-0.6138313114643097,Cyclohexane
-0.5262856185436251,Cyclohexane
-0.4379050135612488,Cyclohexane
-0.3888517618179321,Cyclohexane
-0.292877122759819,Cyclohexane
-0.3393706157803535,Cyclohexane
