seed,learner,feature_layer,feature_count,train_n,val_n,test_n,fit_seconds,predict_seconds,R2,MAE,RMSE
51,RandomForest,2D-Min,25,88054,9784,5424,9.628066166944336,0.0480362909729592,0.4825461914654257,0.6387885002645327,0.8973279321290364
52,RandomForest,2D-Min,25,88054,9784,5424,9.61373179097427,0.0396441670018248,0.4995648938536873,0.6268941573609568,0.882448312699211
53,RandomForest,2D-Min,25,88054,9784,5424,9.661130250024144,0.0394934589858166,0.4995622452448598,0.6299187249109752,0.8824506479243676
54,RandomForest,2D-Min,25,88054,9784,5424,9.75888329197187,0.0520389169687405,0.486184649731016,0.6358451077330017,0.8941676019849479
55,RandomForest,2D-Min,25,88054,9784,5424,10.245830750034656,0.0741747910506092,0.4933683955912417,0.6329713699341525,0.8878948397188177
56,RandomForest,2D-Min,25,88054,9784,5424,10.239227915997615,0.0453134999843314,0.488467015421789,0.6363643741452297,0.8921794472628972
57,RandomForest,2D-Min,25,88054,9784,5424,10.276412667008117,0.046491999994032,0.4964956528287191,0.6329636290413667,0.8851502678508868
58,RandomForest,2D-Min,25,88054,9784,5424,9.84797908301698,0.0458403749507851,0.4963300980109466,0.6311520712607123,0.8852957768700729
59,RandomForest,2D-Min,25,88054,9784,5424,9.740609500033315,0.0466130420099943,0.4913143271796666,0.6341589871162127,0.8896929429970841
60,RandomForest,2D-Min,25,88054,9784,5424,9.940965457994023,0.051139790972229,0.4915947910474894,0.6311438390704234,0.8894476430594906
61,RandomForest,2D-Min,25,88054,9784,5424,9.81245087494608,0.0478495419956743,0.4928211857148072,0.6338138801435587,0.8883742153609573
42,RandomForest,2D-Elec,33,88054,9784,5424,10.229682792036328,0.03889608400641,0.5950947102922362,0.5558132042642432,0.7937653156721228
43,RandomForest,2D-Elec,33,88054,9784,5424,11.462925041036216,0.04460816597566,0.5934896016523585,0.552361403599156,0.7953370652044666
44,RandomForest,2D-Elec,33,88054,9784,5424,12.8879492499982,0.0390360410092398,0.5826110540373912,0.5608691501567341,0.8059087376466134
45,RandomForest,2D-Elec,33,88054,9784,5424,12.726337667030748,0.0367702909861691,0.5881828555410887,0.5612968243160086,0.8005115534413619
46,RandomForest,2D-Elec,33,88054,9784,5424,14.41374095896026,0.0547980419942177,0.5833771040202027,0.5642990368554167,0.8051688403518911
