seed,learner,feature_layer,feature_count,train_n,val_n,test_n,fit_seconds,predict_seconds,R2,MAE,RMSE
53,ExtraTrees,CAT-Solv-47,47,88054,9784,5424,10.980088207987137,0.07300879200920463,0.7604679000202653,0.42660356542046135,0.6105162863539877
53,ExtraTrees,Sigma-Solv,47,88054,9784,5424,11.086778792028781,0.07301729201572016,0.7204997633684133,0.44838867038911223,0.6594873701784824
53,HistGradientBoosting,2D-Elec,33,88054,9784,5424,7.444942875008564,0.03266433300450444,0.5991126254599484,0.5716203004473547,0.7898171910459348
53,HistGradientBoosting,2D-Min,25,88054,9784,5424,6.904827542020939,0.0341404170030728,0.46873181705491085,0.6741805980326244,0.909226942696596
53,HistGradientBoosting,CAT-Solv-47,47,88054,9784,5424,7.929242667043582,0.036832124984357506,0.797849089799495,0.39441696100504847,0.5608584189880998
53,HistGradientBoosting,Sigma-Solv,47,88054,9784,5424,8.693406749982387,0.037343625037465245,0.7651016163045282,0.4240652213138859,0.6045822702612564
53,RandomForest,2D-Elec,33,88054,9784,5424,13.407851083029527,0.04819937504362315,0.5870651238738367,0.5609127275779883,0.8015971697428855
53,RandomForest,2D-Min,25,88054,9784,5424,9.661130250024144,0.03949345898581669,0.4995622452448598,0.6299187249109752,0.8824506479243676
53,RandomForest,CAT-Solv-47,47,88054,9784,5424,23.67566974996589,0.051324374973773956,0.6824572762223033,0.49657915072847203,0.7029371167434311
53,RandomForest,Sigma-Solv,47,88054,9784,5424,19.72925487504108,0.03962641704129055,0.7108558024886819,0.46566419658793673,0.6707684599371242
53,XGBoost,2D-Elec,33,88054,9784,5424,2.033262500015553,0.006704333995003253,0.6681999564170837,0.5226365923881531,0.7185443915800913
53,XGBoost,2D-Min,25,88054,9784,5424,1.7275662499596365,0.006347875052597374,0.5435177087783813,0.627844512462616,0.8428055457654645
